'sample interval','MLII','V5'
'0.00277778 sec','mV','mV'
0,-0.805,-0.455
1,-0.805,-0.455
2,-0.805,-0.455
3,-0.805,-0.455
4,-0.805,-0.455
5,-0.805,-0.455
6,-0.805,-0.455
7,-0.820,-0.455
8,-0.835,-0.455
9,-0.840,-0.430
10,-0.835,-0.435
11,-0.845,-0.415
12,-0.840,-0.420
13,-0.840,-0.405
14,-0.855,-0.400
15,-0.880,-0.415
16,-0.905,-0.420
17,-0.940,-0.440
18,-0.950,-0.475
19,-0.985,-0.485
20,-0.980,-0.495
21,-1.020,-0.490
22,-1.015,-0.495
23,-1.020,-0.490
24,-1.015,-0.490
25,-1.010,-0.475
26,-0.990,-0.465
27,-0.995,-0.470
28,-0.995,-0.485
29,-1.010,-0.490
30,-1.020,-0.505
31,-1.030,-0.515
32,-1.040,-0.515
33,-1.035,-0.505
34,-1.035,-0.515
35,-1.040,-0.490
36,-1.025,-0.495
37,-1.025,-0.470
38,-1.005,-0.455
39,-1.010,-0.470
40,-1.005,-0.455
41,-1.010,-0.470
42,-1.010,-0.485
43,-1.025,-0.480
44,-1.030,-0.505
45,-1.045,-0.490
46,-1.035,-0.495
47,-1.035,-0.480
48,-1.020,-0.480
49,-1.010,-0.470
50,-0.995,-0.455
51,-0.995,-0.465
52,-0.980,-0.455
53,-0.965,-0.470
54,-0.980,-0.465
55,-0.985,-0.495
56,-0.980,-0.495
57,-0.970,-0.475
58,-0.960,-0.480
59,-0.935,-0.445
60,-0.910,-0.410
61,-0.860,-0.335
62,-0.745,-0.265
63,-0.580,-0.130
64,-0.360,0.030
65,-0.095,0.185
66,0.165,0.305
67,0.435,0.385
68,0.710,0.405
69,0.975,0.445
70,1.160,0.460
71,1.200,0.460
72,1.070,0.415
73,0.735,0.305
74,0.255,0.140
75,-0.310,-0.135
76,-0.910,-0.455
77,-1.395,-0.815
78,-1.660,-1.085
79,-1.700,-1.220
80,-1.590,-1.170
81,-1.395,-1.020
82,-1.230,-0.845
83,-1.105,-0.720
84,-1.065,-0.595
85,-1.030,-0.545
86,-1.050,-0.545
87,-1.050,-0.540
88,-1.035,-0.545
89,-1.020,-0.540
90,-1.020,-0.530
91,-0.995,-0.510
92,-0.995,-0.505
93,-1.000,-0.505
94,-1.010,-0.475
95,-1.020,-0.490
96,-1.005,-0.450
97,-1.010,-0.460
98,-1.000,-0.440
99,-0.990,-0.455
100,-0.985,-0.450
101,-1.000,-0.475
102,-1.000,-0.455
103,-0.995,-0.465
104,-1.010,-0.475
105,-1.010,-0.470
106,-1.020,-0.475
107,-1.020,-0.455
108,-0.990,-0.440
109,-0.990,-0.440
110,-0.980,-0.435
111,-0.970,-0.430
112,-0.970,-0.440
113,-0.975,-0.440
114,-0.990,-0.455
115,-0.990,-0.450
116,-0.990,-0.460
117,-1.010,-0.460
118,-1.015,-0.450
119,-1.020,-0.425
120,-1.005,-0.420
121,-1.000,-0.435
122,-0.975,-0.415
123,-0.980,-0.425
124,-0.980,-0.415
125,-0.975,-0.420
126,-0.990,-0.430
127,-0.990,-0.435
128,-1.005,-0.430
129,-1.000,-0.425
130,-1.005,-0.435
131,-0.995,-0.410
132,-1.000,-0.420
133,-0.975,-0.410
134,-0.965,-0.410
135,-0.960,-0.410
136,-0.965,-0.415
137,-0.960,-0.420
138,-0.960,-0.420
139,-0.960,-0.425
140,-0.980,-0.415
141,-0.975,-0.410
142,-0.970,-0.400
143,-0.960,-0.385
144,-0.945,-0.380
145,-0.930,-0.365
146,-0.910,-0.345
147,-0.910,-0.335
148,-0.925,-0.345
149,-0.905,-0.330
150,-0.910,-0.330
151,-0.900,-0.355
152,-0.915,-0.360
153,-0.910,-0.340
154,-0.895,-0.305
155,-0.885,-0.315
156,-0.865,-0.305
157,-0.845,-0.280
158,-0.830,-0.265
159,-0.810,-0.260
160,-0.790,-0.265
161,-0.785,-0.265
162,-0.770,-0.260
163,-0.770,-0.270
164,-0.770,-0.280
165,-0.760,-0.255
166,-0.730,-0.240
167,-0.715,-0.215
168,-0.690,-0.180
169,-0.675,-0.170
170,-0.640,-0.150
171,-0.625,-0.150
172,-0.610,-0.135
173,-0.595,-0.135
174,-0.585,-0.140
175,-0.580,-0.135
176,-0.575,-0.130
177,-0.565,-0.130
178,-0.570,-0.105
179,-0.550,-0.110
180,-0.540,-0.085
181,-0.520,-0.075
182,-0.500,-0.070
183,-0.495,-0.090
184,-0.500,-0.095
185,-0.510,-0.095
186,-0.545,-0.135
187,-0.575,-0.160
188,-0.595,-0.165
189,-0.620,-0.170
190,-0.645,-0.195
191,-0.655,-0.210
192,-0.670,-0.205
193,-0.670,-0.210
194,-0.720,-0.225
195,-0.725,-0.235
196,-0.750,-0.230
197,-0.765,-0.275
198,-0.785,-0.280
199,-0.815,-0.320
200,-0.830,-0.350
201,-0.870,-0.345
202,-0.885,-0.375
203,-0.905,-0.370
204,-0.910,-0.365
205,-0.905,-0.365
206,-0.925,-0.370
207,-0.910,-0.380
208,-0.910,-0.390
209,-0.920,-0.415
210,-0.940,-0.415
211,-0.945,-0.430
212,-0.975,-0.445
213,-0.980,-0.445
214,-0.985,-0.430
